AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,32KB (16K x 16),FLASH,1K x 8,2K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,53,64KB (32K x 16),FLASH,2K x 8,4K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,8KB (4K x 16),FLASH,512 x 8,1K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,18,2KB (1K x 16),FLASH,128 x 8,128 x 8,1.8 V ~ 5.5 V,-,Internal,-40°C ~ 85°C (TA),20-SOIC (0.295"   7.50mm Width),20-SOIC
AVR,8/16-Bit,32MHz,I²C   IrDA   SPI   UART/USART,Brown-out Detect/Reset   DMA   POR   PWM   WDT,50,64KB (32K x 16),FLASH,2K x 8,4K x 8,1.6 V ~ 3.6 V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8/16-Bit,32MHz,I²C   IrDA   SPI   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,50,64KB (32K x 16),FLASH,2K x 8,4K x 8,1.6 V ~ 3.6 V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
PIC,8-Bit,40MHz,CAN   I²C   SPI   UART/USART,Brown-out Detect/Reset   LVD   POR   PWM   WDT,33,32KB (16K x 16),FLASH,256 x 8,1.5K x 8,4.2 V ~ 5.5 V,A/D 8x10b,External,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
ARM® Cortex®-M0,32-Bit,48MHz,I²C   SPI   UART/USART,DMA   POR   PWM   WDT,15,16KB (16K x 8),FLASH,-,4K x 8,2.4 V ~ 3.6 V,A/D 11x12b,Internal,-40°C ~ 85°C (TA),20-TSSOP (0.173"   4.40mm Width),-
ARM® Cortex®-M4,32-Bit,80MHz,CAN   EBI/EMI   I²C   IrDA   LIN   MMC/SD   QSPI   SAI   SPI   SWPMI   UART/USART   USB OTG,Brown-out Detect/Reset   DMA   LCD   PWM   WDT,115,1MB (1M x 8),FLASH,-,320K x 8,1.71 V ~ 3.6 V,A/D 24x12b   D/A 2x12b,Internal,-40°C ~ 85°C (TA),144-LQFP,144-LQFP (20x20)
ARM7®,16/32-Bit,55MHz,I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,32,256KB (256K x 8),FLASH,-,64K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-LQFP,64-LQFP (10x10)
ARM7®,16/32-Bit,55MHz,I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,32,64KB (64K x 8),FLASH,-,16K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-LQFP,64-LQFP (10x10)
ARM7®,16/32-Bit,55MHz,CAN   Ethernet   I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,62,256KB (256K x 8),FLASH,-,64K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
ARM7®,16/32-Bit,55MHz,CAN   Ethernet   I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,62,512KB (512K x 8),FLASH,-,128K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
AVR,8-Bit,16MHz,EBI/EMI   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,35,16KB (8K x 16),FLASH,512 x 8,1K x 8,2.7 V ~ 5.5 V,-,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,SPI   UART/USART   USI,Brown-out Detect/Reset   LCD   POR   PWM   WDT,54,16KB (8K x 16),FLASH,512 x 8,1K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,4KB (2K x 16),FLASH,256 x 8,512 x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,8KB (4K x 16),FLASH,512 x 8,1K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,-,Brown-out Detect/Reset   POR   PWM   WDT,6,1KB (512 x 16),FLASH,64 x 8,64 x 8,1.8 V ~ 5.5 V,A/D 4x10b,Internal,-40°C ~ 85°C (TA),8-SOIC (0.154"   3.90mm Width),8-SOIC
AVR,8-Bit,20MHz,USI,Brown-out Detect/Reset   POR   PWM   Temp Sensor   WDT,12,4KB (2K x 16),FLASH,256 x 8,256 x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),14-SOIC (0.154"   3.90mm Width),14-SOIC
AVR,8-Bit,20MHz,USI,Brown-out Detect/Reset   POR   PWM   WDT,6,4KB (2K x 16),FLASH,256 x 8,256 x 8,2.7 V ~ 5.5 V,A/D 4x10b,Internal,-40°C ~ 85°C (TA),8-SOIC (0.209"   5.30mm Width),8-SOIC
AVR,8-Bit,10MHz,USI,Brown-out Detect/Reset   POR   PWM   WDT,6,4KB (2K x 16),FLASH,256 x 8,256 x 8,1.8 V ~ 5.5 V,A/D 4x10b,Internal,-40°C ~ 85°C (TA),8-SOIC (0.209"   5.30mm Width),8-SOIC
AVR,8-Bit,16MHz,USI,Brown-out Detect/Reset   POR   PWM   WDT,16,8KB (4K x 16),FLASH,512 x 8,512 x 8,2.7 V ~ 5.5 V,A/D 11x10b,Internal,-40°C ~ 125°C (TA),20-TSSOP (0.173"   4.40mm Width),20-TSSOP
AVR,8/16-Bit,32MHz,EBI/EMI   I²C   IrDA   SPI   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,78,128KB (64K x 16),FLASH,2K x 8,8K x 8,1.6 V ~ 3.6 V,A/D 16x12b   D/A 4x12b,Internal,-40°C ~ 85°C (TA),100-TQFP,100-TQFP (14x14)
AVR,8/16-Bit,32MHz,I²C   IrDA   SPI   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,50,256KB (128K x 16),FLASH,4K x 8,16K x 8,1.6 V ~ 3.6 V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8/16-Bit,32MHz,I²C   IrDA   SPI   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,34,32KB (16K x 16),FLASH,1K x 8,4K x 8,1.6 V ~ 3.6 V,A/D 12x12b   D/A 2x12b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
dsPIC,16-Bit,30 MIPs,CAN   I²C   SPI   UART/USART,Brown-out Detect/Reset   Motor Control PWM   QEI   POR   PWM   WDT,30,48KB (16K x 24),FLASH,1K x 8,2K x 8,2.5 V ~ 5.5 V,A/D 9x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
dsPIC,16-Bit,30 MIPs,CAN   I²C   SPI   UART/USART,AC'97   Brown-out Detect/Reset   I²S   POR   PWM   WDT,30,48KB (16K x 24),FLASH,1K x 8,2K x 8,2.5 V ~ 5.5 V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
ARM7®,16/32-Bit,70MHz,I²C   Microwire   SPI   SSI   SSP   UART/USART,POR   PWM   WDT,32,32KB (32K x 8),FLASH,-,8K x 8,1.65 V ~ 3.6 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),48-LQFP,48-LQFP (7x7)
ARM7®,16/32-Bit,60MHz,I²C   Microwire   SPI   SSI   SSP   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,47,512KB (512K x 8),FLASH,-,32K x 8,3 V ~ 3.6 V,A/D 16x10b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),64-LQFP,64-LQFP (10x10)
PIC,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,33,14KB (8K x 14),FLASH,256 x 8,368 x 8,4 V ~ 5.5 V,A/D 8x10b,External,-40°C ~ 85°C (TA),40-DIP (0.600"   15.24mm),40-PDIP
PIC,8-Bit,40MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   HLVD   POR   PWM   WDT,36,32KB (16K x 16),FLASH,256 x 8,1.5K x 8,4.2 V ~ 5.5 V,A/D 13x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
PIC,8-Bit,40MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   LVD   POR   PWM   WDT,34,32KB (16K x 16),FLASH,256 x 8,1.5K x 8,4.2 V ~ 5.5 V,A/D 8x10b,External,-40°C ~ 85°C (TA),40-DIP (0.600"   15.24mm),40-PDIP
PIC,8-Bit,48MHz,I²C   SPI   UART/USART   USB,Brown-out Detect/Reset   HLVD   POR   PWM   WDT,35,32KB (16K x 16),FLASH,256 x 8,2K x 8,4.2 V ~ 5.5 V,A/D 13x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
PIC,8-Bit,64MHz,ECAN   I²C   LIN   SPI   UART/USART,Brown-out Detect/Reset   LVD   POR   PWM   WDT,35,64KB (32K x 16),FLASH,1K x 8,3.6K x 8,1.8 V ~ 5.5 V,A/D 11x12b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
PIC,8-Bit,25MHz,EBI/EMI   I²C   SPI   UART/USART,Brown-out Detect/Reset   LVD   POR   PWM   WDT,68,128KB (64K x 16),FLASH,1K x 8,3.75K x 8,4.2 V ~ 5.5 V,A/D 16x10b,External,-40°C ~ 85°C (TA),80-TQFP,80-TQFP (12x12)
ARM® Cortex®-M0,32-Bit,48MHz,I²C   SPI   UART/USART,DMA   POR   PWM   WDT,26,32KB (32K x 8),FLASH,-,4K x 8,2.4 V ~ 3.6 V,A/D 12x12b,Internal,-40°C ~ 85°C (TA),32-LQFP,32-LQFP (7x7)
ARM® Cortex®-M0,32-Bit,48MHz,HDMI-CEC   I²C   IrDA   LIN   SPI   UART/USART,DMA   I²S   POR   PWM   WDT,39,64KB (64K x 8),FLASH,-,8K x 8,2 V ~ 3.6 V,A/D 13x12b   D/A 1x12b,Internal,-40°C ~ 85°C (TA),48-LQFP,-
ARM® Cortex®-M3,32-Bit,72MHz,CAN   I²C   IrDA   LIN   SPI   UART/USART   USB,DMA   Motor Control PWM   PDR   POR   PVD   PWM   Temp Sensor   WDT,37,128KB (128K x 8),FLASH,-,20K x 8,2 V ~ 3.6 V,A/D 10x12b,Internal,-40°C ~ 85°C (TA),48-LQFP,-
ARM® Cortex®-M3,32-Bit,72MHz,CAN   I²C   IrDA   LIN   SPI   UART/USART   USB,DMA   Motor Control PWM   PDR   POR   PVD   PWM   Temp Sensor   WDT,112,256KB (256K x 8),FLASH,-,48K x 8,2 V ~ 3.6 V,A/D 21x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),144-LQFP,144-LQFP (20x20)
ARM® Cortex®-M3,32-Bit,72MHz,CAN   Ethernet   I²C   IrDA   LIN   SPI   UART/USART   USB OTG,DMA   POR   PWM   Voltage Detect   WDT,51,256KB (256K x 8),FLASH,-,64K x 8,2 V ~ 3.6 V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),64-LQFP,-
ARM® Cortex®-M4,32-Bit,180MHz,CAN   EBI/EMI   Ethernet   I²C   IrDA   LIN   SPI   UART/USART   USB OTG,Brown-out Detect/Reset   DMA   I²S   LCD   POR   PWM   WDT,114,1MB (1M x 8),FLASH,-,256K x 8,1.8 V ~ 3.6 V,A/D 24x12b   D/A 2x12b,Internal,-40°C ~ 85°C (TA),144-LQFP,144-LQFP (20x20)
STM8,8-Bit,16MHz,I²C   IrDA   LIN   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,16,8KB (8K x 8),FLASH,128 x 8,1K x 8,2.95 V ~ 5.5 V,A/D 5x10b,Internal,-40°C ~ 85°C (TA),20-TSSOP (0.173"   4.40mm Width),20-TSSOP
Z8,8-Bit,12MHz,-,POR   WDT,14,2KB (2K x 8),OTP,-,125 x 8,4.5 V ~ 5.5 V,-,Internal,-40°C ~ 105°C (TA),18-DIP (0.300"   7.62mm),-
dsPIC,16-Bit,40 MIPs,CAN   I²C   IrDA   LIN   SPI   UART/USART,Brown-out Detect/Reset   DCI   DMA   I²S   POR   PWM   WDT,21,128KB (128K x 8),FLASH,-,16K x 8,3 V ~ 3.6 V,A/D 10x10b/12b   D/A 2x16b,Internal,-40°C ~ 85°C (TA),28-SOIC (0.295"   7.50mm Width),28-SOIC
dsPIC,16-Bit,40 MIPs,I²C   IrDA   LIN   SPI   UART/USART,Brown-out Detect/Reset   DMA   Motor Control PWM   QEI   POR   PWM   WDT,35,16KB (16K x 8),FLASH,-,2K x 8,3 V ~ 3.6 V,A/D 9x10b/12b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
ARM7®,16/32-Bit,44MHz,EBI/EMI   I²C   SPI   UART/USART,PLA   PWM   PSM   Temp Sensor   WDT,13,32KB (16K x 16),FLASH,-,1K x 32,2.7 V ~ 3.6 V,A/D 8x12b   D/A 2x12b,Internal,-40°C ~ 125°C (TA),40-VFQFN Exposed Pad   CSP,40-LFCSP-VQ (6x6)
ARM7®,16/32-Bit,10MHz,I²C   SPI   UART/USART,POR   PWM   Temp Sensor   WDT,14,32KB (16K x 16),FLASH,-,1K x 32,2.375 V ~ 2.625 V,A/D 5x24b   8x24b   D/A 1x14b,Internal,-40°C ~ 125°C (TA),48-LQFP,48-LQFP (7x7)
AVR,32-Bit,66MHz,EBI/EMI   I²C   IrDA   Memory Card   SPI   SSC   UART/USART   USB OTG,Brown-out Detect/Reset   DMA   POR   WDT,110,256KB (256K x 8),FLASH,-,128K x 8,1.75 V ~ 3.6 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),144-TFBGA,144-FFBGA (11x11)
AVR,32-Bit,66MHz,CAN   EBI/EMI   Ethernet   I²C   IrDA   LIN   SPI   UART/USART   USB,Brown-out Detect/Reset   DMA   I²S   POR   PWM   WDT,123,512KB (512K x 8),FLASH,-,64K x 8,3 V ~ 5.5 V,A/D 16x12b   D/A 4x12b,Internal,-40°C ~ 85°C (TA),144-LQFP,144-LQFP (20x20)
8051,8-Bit,24MHz,SIO   UART/USART,-,32,8KB (8K x 8),FLASH,-,256 x 8,4 V ~ 6 V,-,Internal,0°C ~ 70°C (TA),44-TQFP,44-TQFP (10x10)
8051,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,38,64KB (64K x 8),FLASH,8K x 8,4.25K x 8,2.4 V ~ 3.6 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,27,8KB (8K x 8),FLASH,512 x 8,512 x 8,2.7 V ~ 5.5 V,A/D 8x10b; D/A 1x10b,Internal,-40°C ~ 105°C (TA),24-SOIC (0.295"   7.50mm Width),24-SOIC
AVR,8-Bit,16MHz,SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,27,8KB (8K x 8),FLASH,512 x 8,512 x 8,2.7 V ~ 5.5 V,A/D 11x10b; D/A 1x10b,Internal,-40°C ~ 105°C (TA),32-VFQFN Exposed Pad,32-QFN (7x7)
AVR,8-Bit,16MHz,EBI/EMI   PS/2   SPI   UART/USART   USB,Brown-out Detect/Reset   POR   PWM   WDT,22,16KB (16K x 8),FLASH,512 x 8,512 x 8,2.7 V ~ 5.5 V,-,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
ARM7®,16/32-Bit,33MHz,EBI/EMI   UART/USART,POR   WDT,32,-,ROMless,-,8K x 8,1.8 V ~ 3.6 V,-,External,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
ARM7®,16/32-Bit,66MHz,EBI/EMI   UART/USART,POR   WDT,32,-,ROMless,-,256K x 8,1.65 V ~ 1.95 V,-,External,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
ARM7®,16/32-Bit,55MHz,I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,32,256KB (256K x 8),FLASH,-,64K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-LQFP,64-LQFP (10x10)
ARM7®,16/32-Bit,55MHz,I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,32,512KB (512K x 8),FLASH,-,64K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-LQFP,64-LQFP (10x10)
ARM7®,16/32-Bit,55MHz,CAN   Ethernet   I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,62,128KB (128K x 8),FLASH,-,32K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
ARM7®,16/32-Bit,55MHz,CAN   Ethernet   I²C   SPI   SSC   UART/USART   USB,Brown-out Detect/Reset   DMA   POR   PWM   WDT,62,512KB (512K x 8),FLASH,-,128K x 8,1.65 V ~ 1.95 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),100-LQFP,100-LQFP (14x14)
AVR,8-Bit,8MHz,EBI/EMI   I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,86,128KB (64K x 16),FLASH,4K x 8,8K x 8,1.8 V ~ 5.5 V,A/D 16x10b,Internal,-40°C ~ 85°C (TA),100-TQFP,100-TQFP (14x14)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,128KB (64K x 16),FLASH,4K x 8,16K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,8MHz,EBI/EMI   I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,53,128KB (64K x 16),FLASH,4K x 8,4K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8-Bit,8MHz,EBI/EMI   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,35,16KB (8K x 16),FLASH,512 x 8,1K x 8,1.8 V ~ 5.5 V,-,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,16KB (8K x 16),FLASH,512 x 8,1K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,8MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,16KB (8K x 16),FLASH,512 x 8,1K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART   USB,Brown-out Detect/Reset   POR   PWM   Temp Sensor   WDT,26,16KB (8K x 16),FLASH,512 x 8,1.25K x 8,2.7 V ~ 5.5 V,A/D 12x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,8MHz,EBI/EMI   I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,86,256KB (128K x 16),FLASH,4K x 8,8K x 8,1.8 V ~ 5.5 V,A/D 16x10b,Internal,-40°C ~ 85°C (TA),100-TQFP,100-TQFP (14x14)
AVR,8-Bit,8MHz,EBI/EMI   I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,54,256KB (128K x 16),FLASH,4K x 8,8K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-VFQFN Exposed Pad,64-QFN (9x9)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,32KB (16K x 16),FLASH,1K x 8,2K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,32KB (16K x 16),FLASH,1K x 8,2K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-VFQFN Exposed Pad,32-VQFN (5x5)
AVR,8-Bit,8MHz,SPI   UART/USART   USI,Brown-out Detect/Reset   LCD   POR   PWM   WDT,54,32KB (16K x 16),FLASH,1K x 8,2K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),64-TQFP,64-TQFP (14x14)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,32KB (16K x 16),FLASH,1K x 8,2K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-VFQFN Exposed Pad,44-VQFN (7x7)
AVR,8-Bit,8MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,32KB (16K x 16),FLASH,1K x 8,2K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,8MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,32KB (16K x 16),FLASH,1K x 8,2K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,CAN   LIN   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   Temp Sensor   WDT,-,32KB (16K x 16),FLASH,1K x 8,2K x 8,2.7 V ~ 5.5 V,A/D 11x10b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,23,4KB (2K x 16),FLASH,256 x 8,512 x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),32-TQFP,32-TQFP (7x7)
AVR,8-Bit,20MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,64KB (32K x 16),FLASH,2K x 8,4K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,16MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,64KB (32K x 16),FLASH,2K x 8,4K x 8,2.7 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 125°C (TA),44-VFQFN Exposed Pad,44-VQFN (7x7)
AVR,8-Bit,10MHz,I²C   SPI   UART/USART,Brown-out Detect/Reset   POR   PWM   WDT,32,64KB (32K x 16),FLASH,2K x 8,4K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),44-TQFP,44-TQFP (10x10)
AVR,8-Bit,20MHz,SPI   UART/USART   USI,Brown-out Detect/Reset   LCD   POR   PWM   WDT,69,64KB (32K x 16),FLASH,2K x 8,4K x 8,1.8 V ~ 5.5 V,A/D 8x10b,Internal,-40°C ~ 85°C (TA),100-TQFP,100-TQFP (14x14)
